Info	Severity
[TCP Spurious Retransmission] 80  >  49186 [ACK] Seq=1269 Ack=744 Win=16086 Len=1268	1
[TCP Spurious Retransmission] 80  >  49186 [ACK] Seq=2537 Ack=744 Win=16086 Len=1268	1
[TCP Spurious Retransmission] 80  >  49186 [ACK] Seq=3805 Ack=744 Win=16086 Len=1268	1
80  >  49186 [ACK] Seq=8656 Ack=744 Win=16086 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=9924 Ack=744 Win=16086 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (text/html)	1
[TCP Spurious Retransmission] 80  >  49186 [ACK] Seq=6341 Ack=744 Win=16086 Len=1268	1
[TCP Dup ACK 19#1] 49186  >  80 [ACK] Seq=744 Ack=8656 Win=16484 Len=0 SLE=1 SRE=1269	1
[TCP Dup ACK 19#2] 49186  >  80 [ACK] Seq=744 Ack=8656 Win=16484 Len=0 SLE=1269 SRE=2537	1
[TCP Dup ACK 19#3] 49186  >  80 [ACK] Seq=744 Ack=8656 Win=16484 Len=0 SLE=2537 SRE=3805	1
[TCP Dup ACK 19#4] 49186  >  80 [ACK] Seq=744 Ack=8656 Win=16484 Len=0 SLE=3805 SRE=5073	1
49186  >  80 [ACK] Seq=744 Ack=11192 Win=16484 Len=0	1
49186  >  80 [ACK] Seq=744 Ack=11349 Win=16324 Len=0 SLE=6341 SRE=7609	1
49188  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
"80  >  49188 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=2"	1
GET /includes/css/kffl.css HTTP/1.1 	1
80  >  49186 [ACK] Seq=11349 Ack=1207 Win=17572 Len=0	1
80  >  49186 [ACK] Seq=11349 Ack=1207 Win=17572 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=12617 Ack=1207 Win=17572 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (text/css)	1
49188  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET /includes/scripts.js HTTP/1.1 	1
80  >  49188 [ACK] Seq=1 Ack=462 Win=15672 Len=0	1
80  >  49188 [ACK] Seq=1 Ack=462 Win=15672 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49188 [ACK] Seq=1269 Ack=462 Win=15672 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49188 [ACK] Seq=2537 Ack=462 Win=15672 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49188 [ACK] Seq=3805 Ack=462 Win=15672 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (application/javascript)	1
[TCP Dup ACK 33#1] 49186  >  80 [ACK] Seq=1207 Ack=11349 Win=16324 Len=0 SLE=13885 SRE=14564	1
49186  >  80 [ACK] Seq=1207 Ack=12617 Win=16484 Len=0 SLE=13885 SRE=14564	1
49186  >  80 [ACK] Seq=1207 Ack=14564 Win=16484 Len=0	1
[TCP Dup ACK 41#1] 49188  >  80 [ACK] Seq=462 Ack=1 Win=16484 Len=0 SLE=5073 SRE=5815	1
49188  >  80 [ACK] Seq=462 Ack=1269 Win=16484 Len=0 SLE=5073 SRE=5815	1
49188  >  80 [ACK] Seq=462 Ack=2537 Win=16484 Len=0 SLE=5073 SRE=5815	1
49188  >  80 [ACK] Seq=462 Ack=3805 Win=16484 Len=0 SLE=5073 SRE=5815	1
49188  >  80 [ACK] Seq=462 Ack=5815 Win=16484 Len=0	1
[TCP Spurious Retransmission] 80  >  49188 [ACK] Seq=1 Ack=462 Win=15672 Len=1268	1
[TCP Spurious Retransmission] 80  >  49188 [ACK] Seq=1269 Ack=462 Win=15672 Len=1268	1
[TCP Spurious Retransmission] 80  >  49188 [ACK] Seq=2537 Ack=462 Win=15672 Len=1268	1
[TCP Spurious Retransmission] 80  >  49188 [ACK] Seq=3805 Ack=462 Win=15672 Len=1268	1
[TCP Dup ACK 56#1] 49188  >  80 [ACK] Seq=462 Ack=5815 Win=16484 Len=0 SLE=1 SRE=1269	1
[TCP Dup ACK 56#2] 49188  >  80 [ACK] Seq=462 Ack=5815 Win=16484 Len=0 SLE=1269 SRE=2537	1
[TCP Dup ACK 56#3] 49188  >  80 [ACK] Seq=462 Ack=5815 Win=16484 Len=0 SLE=2537 SRE=3805	1
[TCP Dup ACK 56#4] 49188  >  80 [ACK] Seq=462 Ack=5815 Win=16484 Len=0 SLE=3805 SRE=5073	1
49216  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
"80  >  49216 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
49216  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET /web/1.php HTTP/1.1 	1
GET /includes/images/bg-main-nav.jpg HTTP/1.1 	1
80  >  49188 [ACK] Seq=5815 Ack=1036 Win=16820 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (JPEG JFIF image)	1
GET /includes/images/social-icons.png HTTP/1.1 	1
80  >  49186 [ACK] Seq=14564 Ack=1782 Win=19058 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=15832 Ack=1782 Win=19058 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (PNG)	1
49188  >  80 [ACK] Seq=1036 Ack=7452 Win=16484 Len=0	1
[TCP Dup ACK 51#1] 49186  >  80 [ACK] Seq=1782 Ack=14564 Win=16484 Len=0 SLE=17100 SRE=18183	1
49186  >  80 [ACK] Seq=1782 Ack=15832 Win=16484 Len=0 SLE=17100 SRE=18183	1
49186  >  80 [ACK] Seq=1782 Ack=18183 Win=16484 Len=0	1
80  >  49216 [ACK] Seq=1 Ack=529 Win=15744 Len=0	1
HTTP/1.1 302 Moved Temporarily 	1
"80  >  49216 [FIN, ACK] Seq=374 Ack=529 Win=15744 Len=0"	1
[TCP Dup ACK 67#1] 49216  >  80 [ACK] Seq=529 Ack=1 Win=16484 Len=0	1
49216  >  80 [ACK] Seq=529 Ack=375 Win=16108 Len=0	1
"49216  >  80 [FIN, ACK] Seq=529 Ack=375 Win=16108 Len=0"	1
80  >  49216 [ACK] Seq=375 Ack=530 Win=15744 Len=0	1
49225  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
"80  >  49225 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=16"	1
49225  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET /temp/support/30f29ae/?cmpid=333333 HTTP/1.1 	1
80  >  49225 [ACK] Seq=1 Ack=554 Win=15712 Len=0	1
80  >  49225 [ACK] Seq=1 Ack=554 Win=15712 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (text/html)	1
49225  >  80 [ACK] Seq=554 Ack=1655 Win=16484 Len=0	1
GET /temp/support/dj.js HTTP/1.1 	1
GET /includes/images/hotw.png HTTP/1.1 	1
80  >  49188 [ACK] Seq=7452 Ack=1603 Win=17968 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (text/html)	1
49228  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
49188  >  80 [ACK] Seq=1603 Ack=9105 Win=16484 Len=0	1
80  >  49225 [ACK] Seq=1655 Ack=976 Win=16816 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49225 [ACK] Seq=2923 Ack=976 Win=16816 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49225 [ACK] Seq=4191 Ack=976 Win=16816 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49225 [PSH, ACK] Seq=5459 Ack=976 Win=16816 Len=286 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (application/javascript)	1
"80  >  49228 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"	1
49225  >  80 [ACK] Seq=976 Ack=4191 Win=16484 Len=0	1
49225  >  80 [ACK] Seq=976 Ack=5745 Win=16484 Len=0	1
49228  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET /index.php?ref=mediaclickinc HTTP/1.1 	1
80  >  49228 [ACK] Seq=1 Ack=417 Win=6912 Len=0	1
80  >  49228 [ACK] Seq=1 Ack=417 Win=6912 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49228 [ACK] Seq=1269 Ack=417 Win=6912 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (text/html)	1
[TCP Dup ACK 109#1] 49228  >  80 [ACK] Seq=417 Ack=1 Win=16484 Len=0	1
49228  >  80 [ACK] Seq=417 Ack=1269 Win=16484 Len=0	1
49228  >  80 [ACK] Seq=417 Ack=3331 Win=16484 Len=0	1
"49228  >  80 [FIN, ACK] Seq=417 Ack=3331 Win=16484 Len=0"	1
GET /temp/support/931b3/?java=333333 HTTP/1.1 	1
49229  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
80  >  49228 [ACK] Seq=3331 Ack=418 Win=6912 Len=0	1
"80  >  49229 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=16"	1
49229  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET /2/ex1.php?cmpid=333333 HTTP/1.1 	1
HTTP/1.1 200 OK 	1
80  >  49229 [ACK] Seq=1 Ack=538 Win=15680 Len=0	1
HTTP/1.1 302 Found 	1
GET /2/ HTTP/1.1 	1
HTTP/1.1 302 Found 	1
49229  >  80 [ACK] Seq=538 Ack=284 Win=16200 Len=0	1
49230  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=4 SACK_PERM	1
"80  >  49230 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
49230  >  80 [ACK] Seq=1 Ack=1 Win=16484 Len=0	1
GET / HTTP/1.1 	1
80  >  49230 [ACK] Seq=1 Ack=504 Win=15744 Len=0	1
HTTP/1.1 302 Found  (text/html)	1
"80  >  49230 [FIN, ACK] Seq=411 Ack=504 Win=15744 Len=0"	1
[TCP Dup ACK 133#1] 49230  >  80 [ACK] Seq=504 Ack=1 Win=16484 Len=0	1
49230  >  80 [ACK] Seq=504 Ack=412 Win=16072 Len=0	1
"49230  >  80 [FIN, ACK] Seq=504 Ack=412 Win=16072 Len=0"	1
80  >  49230 [ACK] Seq=412 Ack=505 Win=15744 Len=0	1
49225  >  80 [ACK] Seq=2039 Ack=7305 Win=16484 Len=0	1
GET /includes/swfobject.js HTTP/1.1 	1
80  >  49186 [ACK] Seq=18183 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=19451 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=20719 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=21987 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=23255 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=24523 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=25791 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49186 [ACK] Seq=27059 Ack=2909 Win=21312 Len=1268 [TCP segment of a reassembled PDU]	1
HTTP/1.1 200 OK  (application/javascript)	1
49186  >  80 [ACK] Seq=2909 Ack=20719 Win=16484 Len=0	1
49186  >  80 [ACK] Seq=2909 Ack=23255 Win=16484 Len=0	1
49186  >  80 [ACK] Seq=2909 Ack=25791 Win=16484 Len=0	1
49186  >  80 [ACK] Seq=2909 Ack=28327 Win=15216 Len=0	1
49186  >  80 [ACK] Seq=2909 Ack=28808 Win=16484 Len=0	1
"80  >  49229 [FIN, ACK] Seq=284 Ack=538 Win=15680 Len=0"	1
49229  >  80 [ACK] Seq=538 Ack=285 Win=16200 Len=0	1
49258  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=256 SACK_PERM	1
49259  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=256 SACK_PERM	1
"80  >  49259 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=16"	1
49259  >  80 [ACK] Seq=1 Ack=1 Win=16384 Len=0	1
"80  >  49258 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=16"	1
GET /temp/support/7e.jar?java=333333 HTTP/1.1 	1
49258  >  80 [ACK] Seq=1 Ack=1 Win=16384 Len=0	1
GET /temp/support/30f29ae/app.jnlp HTTP/1.1 	1
"80  >  49225 [FIN, ACK] Seq=7305 Ack=2039 Win=19024 Len=0"	1
49225  >  80 [ACK] Seq=2039 Ack=7306 Win=16484 Len=0	1
80  >  49259 [ACK] Seq=1 Ack=308 Win=15680 Len=0	1
80  >  49258 [ACK] Seq=1 Ack=293 Win=15680 Len=0	1
80  >  49259 [ACK] Seq=1 Ack=308 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=1269 Ack=308 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=2537 Ack=308 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49259 [PSH, ACK] Seq=3805 Ack=308 Win=15680 Len=286 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (text/html)	1
49259  >  80 [ACK] Seq=308 Ack=2537 Win=16384 Len=0	1
49259  >  80 [ACK] Seq=308 Ack=4091 Win=16384 Len=0	1
HTTP/1.1 403 Not Found  (text/html)	1
GET /temp/support/7e.jar?java=333333 HTTP/1.1 	1
GET /temp/support/30f29ae/app.jnlp HTTP/1.1 	1
80  >  49259 [ACK] Seq=4529 Ack=572 Win=16752 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=5797 Ack=572 Win=16752 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=7065 Ack=572 Win=16752 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49259 [PSH, ACK] Seq=8333 Ack=572 Win=16752 Len=286 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (text/html)	1
49259  >  80 [ACK] Seq=572 Ack=7065 Win=16384 Len=0	1
49259  >  80 [ACK] Seq=572 Ack=8619 Win=16384 Len=0	1
HTTP/1.1 403 Not Found  (text/html)	1
GET /temp/support/30f29ae/app.jnlp HTTP/1.1 	1
GET /temp/support/7e.jar?java=333333 HTTP/1.1 	1
HTTP/1.1 403 Not Found  (text/html)	1
80  >  49259 [ACK] Seq=9057 Ack=879 Win=17824 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=10325 Ack=879 Win=17824 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=11593 Ack=879 Win=17824 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49259 [PSH, ACK] Seq=12861 Ack=879 Win=17824 Len=286 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (text/html)	1
49259  >  80 [ACK] Seq=879 Ack=11593 Win=16384 Len=0	1
49259  >  80 [ACK] Seq=879 Ack=13147 Win=16384 Len=0	1
GET /temp/support/7e.jar?java=333333 HTTP/1.1 	1
49258  >  80 [ACK] Seq=854 Ack=941 Win=15360 Len=0	1
80  >  49259 [ACK] Seq=13585 Ack=1186 Win=18896 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=14853 Ack=1186 Win=18896 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49259 [ACK] Seq=16121 Ack=1186 Win=18896 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49259 [PSH, ACK] Seq=17389 Ack=1186 Win=18896 Len=286 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (text/html)	1
49259  >  80 [ACK] Seq=1186 Ack=16121 Win=16384 Len=0	1
49259  >  80 [ACK] Seq=1186 Ack=17675 Win=16384 Len=0	1
GET /temp/support/-148529710/?page=333333 HTTP/1.1 	1
80  >  49259 [ACK] Seq=18113 Ack=1419 Win=19968 Len=0	1
HTTP/1.1 302 Found 	1
49259  >  80 [ACK] Seq=1419 Ack=18584 Win=15360 Len=0	1
"49259  >  80 [FIN, ACK] Seq=1419 Ack=18584 Win=15360 Len=0"	1
49261  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1268 WS=256 SACK_PERM	1
"80  >  49259 [FIN, ACK] Seq=18584 Ack=1420 Win=19968 Len=0"	1
49259  >  80 [ACK] Seq=1420 Ack=18585 Win=15360 Len=0	1
"80  >  49261 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=16"	1
49261  >  80 [ACK] Seq=1 Ack=1 Win=16384 Len=0	1
GET /temp/333333.exe HTTP/1.1 	1
80  >  49261 [ACK] Seq=1 Ack=259 Win=15680 Len=0	1
80  >  49261 [ACK] Seq=1 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=1269 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=2537 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=3805 Ack=259 Win=15680 Len=321 [TCP segment of a reassembled PDU]"	1
49261  >  80 [ACK] Seq=259 Ack=2537 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=4126 Win=16384 Len=0	1
80  >  49261 [ACK] Seq=4126 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=5394 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=6662 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=7930 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=9198 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=6662 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=9198 Win=16384 Len=0	1
80  >  49261 [ACK] Seq=10466 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=11734 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=13002 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=14270 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=15538 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=16806 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=18074 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=11734 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=14270 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=16806 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=19342 Win=16384 Len=0	1
80  >  49261 [ACK] Seq=19342 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=20610 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=21878 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=23146 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=21878 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=24414 Win=16384 Len=0	1
80  >  49261 [ACK] Seq=24414 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=25682 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=26950 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=28218 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=29486 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=30754 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=32022 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=33290 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=26950 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=29486 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=32022 Win=16384 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=34558 Win=16384 Len=0	1
"80  >  49261 [PSH, ACK] Seq=34558 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=35826 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=37094 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=38362 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=37094 Win=49408 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=39630 Win=49408 Len=0	1
"80  >  49261 [PSH, ACK] Seq=39630 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=40898 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=42166 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=43434 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=44702 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=45970 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=47238 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=48506 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
49261  >  80 [ACK] Seq=259 Ack=42166 Win=48128 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=44702 Win=48128 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=47238 Win=48128 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=49774 Win=48128 Len=0	1
80  >  49261 [ACK] Seq=49774 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=51042 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=52310 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=53578 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=54846 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=56114 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=57382 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=58650 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=59918 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=52310 Win=53248 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=54846 Win=53248 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=57382 Win=53248 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=59918 Win=53248 Len=0	1
80  >  49261 [ACK] Seq=61186 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=62454 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=63722 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=64990 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
"80  >  49261 [PSH, ACK] Seq=66258 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]"	1
80  >  49261 [ACK] Seq=67526 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=68794 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=70062 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=71330 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=72598 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=73866 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
80  >  49261 [ACK] Seq=75134 Ack=259 Win=15680 Len=1268 [TCP segment of a reassembled PDU]	1
49261  >  80 [ACK] Seq=259 Ack=62454 Win=58112 Len=0	1
49261  >  80 [ACK] Seq=259 Ack=64990 Win=58112 Len=0	1
